,sending_celltype,receiving_celltype,interaction_score,ligand,receptor,interaction_name
5732,Endothelial_non_expanding,Mesothelial_non_expanding,0.0002014188105485487,Sema6a,Plxna4,Sema6a::Plxna4
5733,iCAF_non_expanding,iCAF_expanding,0.00020140991019236657,Col1a1,Itga9,Col1a1::Itga9
5734,myCAF_expanding,cancer_expanding,0.00020130700303129894,Col6a3,Itga9,Col6a3::Itga9
5735,myCAF_expanding,cancer_non_expanding,0.000201280956332745,Lama1,Cd44,Lama1::Cd44
5736,Mesothelial_non_expanding,myCAF_expanding,0.00020123740978076666,Fn1,Itgb8,Fn1::Itgb8
5737,iCAF_expanding,cancer_non_expanding,0.00020116805151689928,Tgfb3,Tgfbr2,Tgfb3::Tgfbr2
5738,myCAF_expanding,cancer_non_expanding,0.00020116340214617397,Col1a2,Itgb1,Col1a2::Itgb1
5739,myCAF_expanding,AT2_expanding,0.00020115121447144174,Tgfb2,Tgfbr2,Tgfb2::Tgfbr2
5740,cancer_non_expanding,cancer_non_expanding,0.0002011365228376778,Col4a3,Itga1,Col4a3::Itga1
5741,cancer_expanding,Alveolar Macrophage_non_expanding,0.0002009159049378124,Anxa1,Fpr1,Anxa1::Fpr1
5742,cancer_expanding,myCAF_expanding,0.00020087196096178287,Bmp5,Bmpr2,Bmp5::Bmpr2
5743,Endothelial_non_expanding,Mac_non_expanding,0.00020069805396326227,Col4a2,Itga2,Col4a2::Itga2
5744,AT2_expanding,Mac_expanding,0.00020044134750132886,Dlk1,Notch2,Dlk1::Notch2
5745,Mac_expanding,Mac_expanding,0.00020042153392752326,Ubash3b,Esr1,Ubash3b::Esr1
5746,cancer_expanding,cancer_non_expanding,0.0002003579635423522,Col4a1,Sdc4,Col4a1::Sdc4
5747,AT2_non_expanding,AT2_non_expanding,0.0002002084385663975,Bmp4,Acvr2a,Bmp4::Acvr2a
5748,cancer_expanding,Endothelial_expanding,0.0002001654540187737,Tenm4,Adgrl3,Tenm4::Adgrl3
5749,Mesothelial_non_expanding,myCAF_expanding,0.00020014025412237935,Col1a1,Itgb8,Col1a1::Itgb8
5750,myCAF_expanding,cancer_non_expanding,0.00020001964024403578,Col1a2,Itgav,Col1a2::Itgav
5751,myCAF_expanding,Endothelial_expanding,0.00019990317317794732,Col6a3,Itga3,Col6a3::Itga3
5752,cancer_expanding,Alveolar Macrophage_expanding,0.00019987921491168779,Pros1,Axl,Pros1::Axl
5753,cancer_expanding,iCAF_expanding,0.0001997547794787943,Bmp5,Acvr2a,Bmp5::Acvr2a
5754,AT2_non_expanding,Ciliated cell_non_expanding,0.00019973541822979374,Slc1a3,Grin2c,Slc1a3::Grin2c
5755,AT2_non_expanding,AT2_non_expanding,0.0001997021005976364,Slc18a2,Htr2b,Slc18a2::Htr2b
5756,Mesothelial_expanding,cancer_expanding,0.00019962442062407057,Fn1,Itgav,Fn1::Itgav
5757,Mac_non_expanding,Endothelial_non_expanding,0.00019957675362554335,Sema3c,Nrp1,Sema3c::Nrp1
5758,Mesothelial_expanding,myCAF_expanding,0.00019954003543933599,Flrt2,Adgrl3,Flrt2::Adgrl3
5759,iCAF_expanding,Mac_expanding,0.00019940265931412662,Fn1,Itga4,Fn1::Itga4
5760,AT2_non_expanding,AT2_non_expanding,0.00019938646187681614,Lamc2,Dag1,Lamc2::Dag1
5761,cancer_expanding,Mac_expanding,0.00019936649394852466,Flrt2,Adgrl2,Flrt2::Adgrl2
5762,AT2_non_expanding,cancer_expanding,0.00019930916756091455,Lamc2,Itga6,Lamc2::Itga6
5763,Mac_non_expanding,AT2_expanding,0.00019929597915464283,Sema4d,Plxnb1,Sema4d::Plxnb1
5764,Mac_expanding,AT2_non_expanding,0.00019926871170440787,Gls,Grm5,Gls::Grm5
5765,cancer_expanding,AT2_non_expanding,0.0001992415230349394,Lamc1,Dag1,Lamc1::Dag1
5766,Mac_non_expanding,cancer_non_expanding,0.00019915939968859558,Tnxb,Itgav,Tnxb::Itgav
5767,cancer_non_expanding,AT2_non_expanding,0.0001991123283672885,Lama5,Cd44,Lama5::Cd44
5768,Mesothelial_non_expanding,Pecam1+ Mac_non_expanding,0.00019911082339633038,Pros1,Mertk,Pros1::Mertk
5769,cancer_expanding,AT2_expanding,0.00019908218954198497,Wnt7b,Lrp6,Wnt7b::Lrp6
5770,cancer_expanding,iCAF_expanding,0.0001990744582658308,Slit2,Robo2,Slit2::Robo2
5771,myCAF_non_expanding,AT2_non_expanding,0.00019876914061057614,Lama2,Cd44,Lama2::Cd44
5772,AT2_expanding,Mac_expanding,0.0001987368988320054,Vegfa,Flt1,Vegfa::Flt1
5773,Mesothelial_non_expanding,Mac_expanding,0.00019867071439406378,Col6a1,Itgav,Col6a1::Itgav
5774,cancer_expanding,cancer_non_expanding,0.00019854810342560936,Lama3,Itga3,Lama3::Itga3
5775,Mac_expanding,AT2_non_expanding,0.00019850455912719586,Bmp4,Bmpr2,Bmp4::Bmpr2
5776,cancer_expanding,AT2_expanding,0.00019830890819107824,Tenm4,Adgrl2,Tenm4::Adgrl2
5777,iCAF_expanding,myCAF_expanding,0.0001982007028621793,Lama4,Itga1,Lama4::Itga1
5778,Mac_non_expanding,cancer_non_expanding,0.00019788783101966419,Inhbb,Acvr2a,Inhbb::Acvr2a
5779,myCAF_non_expanding,cancer_non_expanding,0.00019785823864119895,Col4a1,Itgav,Col4a1::Itgav
5780,Mac_non_expanding,cancer_non_expanding,0.0001978066979809486,Col4a3,Itga3,Col4a3::Itga3
5781,cancer_expanding,cancer_non_expanding,0.00019770224940899553,Col4a5,Itgb1,Col4a5::Itgb1
5782,AT2_non_expanding,MonoMac_non_expanding,0.00019764283421227203,Icam1,Itgax,Icam1::Itgax
5783,AT2_non_expanding,cancer_non_expanding,0.00019756007689193753,Lama5,Cd44,Lama5::Cd44
5784,cancer_non_expanding,Endothelial_non_expanding,0.00019753552192827443,Col4a1,Itga1,Col4a1::Itga1
5785,Mesothelial_expanding,Mac_non_expanding,0.00019738575272508613,Efna5,Epha4,Efna5::Epha4
5786,Mac_expanding,AT2_expanding,0.00019737834582544647,Lama5,Dag1,Lama5::Dag1
5787,myCAF_non_expanding,cancer_expanding,0.0001971211512311964,Aldh1a2,Rara,Aldh1a2::Rara
5788,myCAF_expanding,Alveolar Macrophage_non_expanding,0.00019705540958298782,Lama2,Cd44,Lama2::Cd44
5789,AT2_expanding,AT2_non_expanding,0.00019690888369751648,Col4a5,Itgav,Col4a5::Itgav
5790,cancer_non_expanding,AT2_non_expanding,0.00019684668348619159,Ubash3b,Ppara,Ubash3b::Ppara
5791,Mesothelial_expanding,myCAF_expanding,0.0001967809278508072,Tnc,Itgb1,Tnc::Itgb1
5792,AT2_non_expanding,cancer_expanding,0.00019667070119191077,Gls,Grm5,Gls::Grm5
5793,cancer_non_expanding,Pericyte_expanding,0.00019660516442769288,Vegfa,Kdr,Vegfa::Kdr
5794,myCAF_expanding,cancer_expanding,0.00019632501756190645,Lamc1,Cd44,Lamc1::Cd44
5795,Mac_expanding,Mac_expanding,0.0001961742935705392,Col4a2,Cd44,Col4a2::Cd44
5796,cancer_expanding,Ciliated cell_expanding,0.00019609998877572382,Ccl25,Ackr4,Ccl25::Ackr4
5797,myCAF_non_expanding,cancer_non_expanding,0.00019609268496896193,Flrt3,Adgrl2,Flrt3::Adgrl2
5798,AT2_expanding,AT2_expanding,0.00019592200019386628,Col4a5,Itgav,Col4a5::Itgav
5799,cancer_expanding,Mesothelial_non_expanding,0.00019592162134645803,Bmp7,Bmpr1a,Bmp7::Bmpr1a
5800,cancer_expanding,cancer_expanding,0.00019589085359848085,Col4a2,Itga11,Col4a2::Itga11
5801,Ciliated cell_expanding,cancer_expanding,0.00019576945672044192,Aldh1a1,Rarg,Aldh1a1::Rarg
5802,cancer_expanding,cancer_non_expanding,0.00019573418376382147,Tnr,Itgav,Tnr::Itgav
5803,myCAF_non_expanding,Mac_expanding,0.00019568927382681168,Lama4,Cd44,Lama4::Cd44
5804,cancer_expanding,cancer_expanding,0.00019557563681096642,Slc6a6,Gabbr1,Slc6a6::Gabbr1
5805,cancer_non_expanding,iCAF_expanding,0.00019555716213304282,Col4a2,Itga1,Col4a2::Itga1
5806,iCAF_expanding,iCAF_non_expanding,0.00019549584907771565,Slit2,Robo1,Slit2::Robo1
5807,Alveolar Macrophage_non_expanding,AT2_non_expanding,0.00019542465452172792,App,Tnfrsf21,App::Tnfrsf21
5808,cancer_expanding,cancer_non_expanding,0.0001954102805611818,Lamc2,Itga7,Lamc2::Itga7
5809,MonoMac_non_expanding,cancer_non_expanding,0.00019522045509900958,Thbs1,Itgav,Thbs1::Itgav
5810,Mac_expanding,AT2_expanding,0.00019514961690076345,Col4a2,Itgav,Col4a2::Itgav
5811,Mesothelial_non_expanding,cancer_expanding,0.0001951140228415477,Aldh1a1,Rorb,Aldh1a1::Rorb
5812,Mac_expanding,cancer_non_expanding,0.00019510729211994577,Lama5,Cd44,Lama5::Cd44
5813,iCAF_non_expanding,Mesothelial_expanding,0.00019509618823124986,Thbs2,Cd47,Thbs2::Cd47
5814,myCAF_non_expanding,AT2_expanding,0.00019484098560819933,Col6a3,Cd44,Col6a3::Cd44
5815,cancer_expanding,Alveolar Macrophage_non_expanding,0.00019479271423783256,Icam1,Itgax,Icam1::Itgax
5816,Mac_non_expanding,Ciliated cell_non_expanding,0.00019475267757673197,Ptges,Ptger1,Ptges::Ptger1
5817,Mac_expanding,cancer_non_expanding,0.000194750230941396,Sema4d,Plxnb1,Sema4d::Plxnb1
5818,cancer_non_expanding,myCAF_non_expanding,0.00019473771795806632,Tnxb,Itgav,Tnxb::Itgav
5819,MonoMac_expanding,Mac_non_expanding,0.00019443258684893834,Tgfb1,Tgfbr2,Tgfb1::Tgfbr2
5820,iCAF_non_expanding,myCAF_expanding,0.00019412669591744455,Col1a1,Itgav,Col1a1::Itgav
5821,AT2_expanding,cancer_non_expanding,0.00019410931887312745,Sema3c,Nrp1,Sema3c::Nrp1
5822,cancer_expanding,AT2_non_expanding,0.0001940895974754024,Col6a2,Itgav,Col6a2::Itgav
5823,Ciliated cell_expanding,cancer_non_expanding,0.00019386515313715212,Thbs3,Itgb1,Thbs3::Itgb1
5824,cancer_non_expanding,Mac_expanding,0.00019361250495196727,Slc1a1,Grm5,Slc1a1::Grm5
5825,Mac_expanding,cancer_non_expanding,0.00019353662665780183,Inhbb,Acvr2a,Inhbb::Acvr2a
5826,Ciliated cell_expanding,Ciliated cell_expanding,0.00019341980156353255,Thbs3,Cd47,Thbs3::Cd47
5827,AT2_non_expanding,Mac_non_expanding,0.00019318385922059792,Lamb3,Itga9,Lamb3::Itga9
5828,cancer_expanding,Mesothelial_non_expanding,0.00019316322681561256,Slc6a8,Gabra3,Slc6a8::Gabra3
5829,Mac_expanding,Mac_non_expanding,0.0001930715872598672,Col4a2,Adgrg6,Col4a2::Adgrg6
5830,Mac_non_expanding,cancer_non_expanding,0.00019303744004025008,Nrg1,Erbb3,Nrg1::Erbb3
5831,cancer_expanding,Pecam1+ Mac_expanding,0.00019285045427321393,Angpt2,Tek,Angpt2::Tek
5832,cancer_expanding,iCAF_expanding,0.00019283066935056535,Flrt3,Adgrl3,Flrt3::Adgrl3
5833,cancer_expanding,myCAF_expanding,0.00019282992031282318,Col4a2,Itga1,Col4a2::Itga1
5834,myCAF_expanding,cancer_non_expanding,0.00019278793466392743,Fn1,Itgb1,Fn1::Itgb1
5835,Mac_expanding,Alveolar Macrophage_expanding,0.0001926678727313967,Icam1,Itgal,Icam1::Itgal
5836,Mac_expanding,cancer_expanding,0.00019245654952721527,Fgf1,Fgfr2,Fgf1::Fgfr2
5837,iCAF_non_expanding,iCAF_expanding,0.00019239036194376426,Slit2,Robo1,Slit2::Robo1
5838,Alveolar Macrophage_non_expanding,cancer_expanding,0.00019233387383566896,Il18,Il18r1,Il18::Il18r1
5839,cancer_expanding,iCAF_expanding,0.00019221952975150203,Tenm4,Adgrl1,Tenm4::Adgrl1
5840,cancer_expanding,Alveolar Macrophage_expanding,0.00019218317579476388,Col4a4,Cd44,Col4a4::Cd44
5841,iCAF_expanding,Mac_expanding,0.0001921244930437585,Lamb1,Itgav,Lamb1::Itgav
5842,Mac_non_expanding,Ciliated cell_non_expanding,0.00019206500332320494,Slc18a2,Adrb3,Slc18a2::Adrb3
5843,cancer_non_expanding,Ciliated cell_non_expanding,0.00019203806253637198,Lipa,Rorc,Lipa::Rorc
5844,Endothelial_expanding,Alveolar Macrophage_non_expanding,0.00019198798217677499,Slc18a2,Htr2c,Slc18a2::Htr2c
5845,cancer_expanding,cancer_expanding,0.00019197757432513288,Lama3,Itgb4,Lama3::Itgb4
5846,Mac_non_expanding,cancer_expanding,0.00019189464788380419,Npnt,Itgb1,Npnt::Itgb1
5847,AT2_expanding,cancer_non_expanding,0.00019186959848959523,Nectin3,Nectin2,Nectin3::Nectin2
5848,Ciliated cell_non_expanding,Mac_non_expanding,0.00019171674932087426,Flrt1,Adgrl2,Flrt1::Adgrl2
5849,myCAF_expanding,myCAF_expanding,0.00019168380958407567,Lama2,Itgb8,Lama2::Itgb8
5850,AT2_expanding,Pecam1+ Mac_expanding,0.00019167946363577657,Sema3c,Nrp2,Sema3c::Nrp2
5851,AT2_expanding,cancer_expanding,0.00019164830438028025,Gls,Grm5,Gls::Grm5
5852,myCAF_expanding,Mesothelial_non_expanding,0.00019163759321492153,Lama4,Itgb8,Lama4::Itgb8
5853,cancer_non_expanding,Ciliated cell_non_expanding,0.0001916311166236154,Bmp4,Bmpr1b,Bmp4::Bmpr1b
5854,Mac_non_expanding,cancer_expanding,0.0001916256650464958,Lgals9,Bcr,Lgals9::Bcr
5855,Alveolar Macrophage_expanding,Mac_expanding,0.00019157556108927068,App,Tnfrsf21,App::Tnfrsf21
5856,AT2_expanding,cancer_expanding,0.00019155797077633028,Lama5,Dag1,Lama5::Dag1
5857,iCAF_expanding,cancer_non_expanding,0.0001914252394660367,Col6a3,Cd44,Col6a3::Cd44
5858,Club cell_non_expanding,cancer_non_expanding,0.00019137301618180432,Sema3f,Plxna2,Sema3f::Plxna2
5859,AT2_expanding,Mac_expanding,0.00019131506556746572,App,Tnfrsf21,App::Tnfrsf21
5860,cancer_non_expanding,Pericyte_expanding,0.00019127066873405007,Col4a6,Gp6,Col4a6::Gp6
5861,cancer_expanding,Endothelial_expanding,0.00019125776571987275,Sdc1,Adgra2,Sdc1::Adgra2
5862,cancer_expanding,myCAF_non_expanding,0.00019124107824999812,Col6a1,Itga1,Col6a1::Itga1
5863,iCAF_non_expanding,iCAF_non_expanding,0.00019101883846074278,Slit2,Robo1,Slit2::Robo1
5864,myCAF_expanding,myCAF_non_expanding,0.00019097467717243304,Lama2,Itgb1,Lama2::Itgb1
5865,cancer_expanding,iCAF_non_expanding,0.00019084063995649644,Slit2,Robo1,Slit2::Robo1
5866,Mac_expanding,cancer_expanding,0.0001908210783939491,Col4a1,Sdc4,Col4a1::Sdc4
5867,myCAF_non_expanding,Mac_non_expanding,0.00019081254687000685,Fgf1,Fgfr2,Fgf1::Fgfr2
5868,Ciliated cell_expanding,AT2_expanding,0.00019075312526107226,Thbs3,Itgav,Thbs3::Itgav
5869,AT2_expanding,Mac_expanding,0.00019063414522016423,Inhbb,Acvr1b,Inhbb::Acvr1b
5870,cancer_expanding,Mesothelial_expanding,0.00019053449072530147,Hbegf,Egfr,Hbegf::Egfr
5871,Mesothelial_non_expanding,Mac_non_expanding,0.00019049990993986497,Tgfb2,Tgfbr1,Tgfb2::Tgfbr1
5872,Mac_expanding,cancer_expanding,0.00019032560297210408,Lamc2,Itga6,Lamc2::Itga6
5873,myCAF_expanding,cancer_non_expanding,0.0001902138512381984,Postn,Itgav,Postn::Itgav
5874,AT2_non_expanding,Mesothelial_non_expanding,0.0001901147025415133,Col4a3,Itgb1,Col4a3::Itgb1
5875,myCAF_expanding,Mesothelial_expanding,0.00019011299788450432,Postn,Itgb5,Postn::Itgb5
5876,cancer_expanding,Mac_non_expanding,0.00019005236018929963,Sema3a,Plxna2,Sema3a::Plxna2
5877,cancer_non_expanding,myCAF_non_expanding,0.00018994501775467044,Gls,Gria3,Gls::Gria3
5878,Mesothelial_expanding,Mac_expanding,0.0001899135798556087,Tnc,Itgav,Tnc::Itgav
5879,myCAF_non_expanding,Mesothelial_non_expanding,0.0001898041346893493,Lama4,Dag1,Lama4::Dag1
5880,Mac_expanding,cancer_expanding,0.00018974461521191648,Tnr,Sdc4,Tnr::Sdc4
5881,AT2_non_expanding,cancer_expanding,0.0001897243923480072,Sema3c,Plxna1,Sema3c::Plxna1
5882,AT2_expanding,Mac_expanding,0.00018965302858666783,Icam1,Itgb2,Icam1::Itgb2
5883,Endothelial_non_expanding,Mac_non_expanding,0.00018959117962763367,Tgfb2,Tgfbr1,Tgfb2::Tgfbr1
5884,Alveolar Macrophage_expanding,Alveolar Macrophage_expanding,0.00018918412341101075,Pros1,Mertk,Pros1::Mertk
5885,cancer_non_expanding,cancer_non_expanding,0.00018911800907371698,Bmp5,Bmpr1a,Bmp5::Bmpr1a
5886,Mesothelial_expanding,Endothelial_expanding,0.00018911370465560609,Vegfa,Flt1,Vegfa::Flt1
5887,Endothelial_non_expanding,cancer_non_expanding,0.0001890366278514793,Lama1,Itga3,Lama1::Itga3
5888,Mac_expanding,cancer_expanding,0.00018902796498064653,Col4a2,Itgav,Col4a2::Itgav
5889,Mac_non_expanding,Mac_non_expanding,0.0001889392218010195,Tenm4,Adgrl2,Tenm4::Adgrl2
5890,cancer_non_expanding,AT2_non_expanding,0.00018893188312035978,Col4a1,Cd44,Col4a1::Cd44
5891,AT2_non_expanding,cancer_non_expanding,0.00018887719219193758,Lama5,Itga7,Lama5::Itga7
5892,Mac_non_expanding,Mesothelial_expanding,0.00018873055615008485,Lamc1,Itgb8,Lamc1::Itgb8
5893,myCAF_expanding,Endothelial_expanding,0.0001887228299952821,Col6a3,Itga1,Col6a3::Itga1
5894,AT2_non_expanding,cancer_expanding,0.00018863991072232234,Sema3c,Plxna2,Sema3c::Plxna2
5895,cancer_expanding,Mesothelial_expanding,0.00018842653234419488,Flrt2,Adgrl1,Flrt2::Adgrl1
5896,myCAF_non_expanding,cancer_expanding,0.0001884055902215377,Col1a2,Itgav,Col1a2::Itgav
5897,MonoMac_expanding,AT2_non_expanding,0.0001883739467235647,Lgals9,Bcr,Lgals9::Bcr
5898,iCAF_non_expanding,cancer_expanding,0.0001882287697080864,Bmp6,Bmpr2,Bmp6::Bmpr2
5899,AT2_expanding,AT2_expanding,0.00018822370546252897,Col4a4,Sdc1,Col4a4::Sdc1
5900,Mac_expanding,cancer_non_expanding,0.00018822122555057258,Lamc2,Itgav,Lamc2::Itgav
5901,cancer_non_expanding,Mac_non_expanding,0.00018817739459830947,Pros1,Mertk,Pros1::Mertk
5902,AT2_expanding,iCAF_expanding,0.00018803520794032186,Areg,Egfr,Areg::Egfr
5903,MonoMac_non_expanding,Mesothelial_expanding,0.0001878826881847919,Slc6a6,Gabre,Slc6a6::Gabre
5904,cancer_non_expanding,Mac_expanding,0.0001878031015787775,Nt5e,Adora1,Nt5e::Adora1
5905,Ciliated cell_expanding,AT2_expanding,0.00018778103881102352,Slc1a1,Grm5,Slc1a1::Grm5
5906,cancer_expanding,cancer_expanding,0.00018777209142928233,Col6a2,Itgav,Col6a2::Itgav
5907,iCAF_expanding,cancer_expanding,0.00018774248072700298,Lama1,Itgb1,Lama1::Itgb1
5908,Endothelial_expanding,Endothelial_expanding,0.0001876046060966432,Jag2,Notch4,Jag2::Notch4
5909,Endothelial_non_expanding,Mac_non_expanding,0.00018760207333989344,Bmp6,Acvr1,Bmp6::Acvr1
5910,Alveolar Macrophage_non_expanding,AT2_non_expanding,0.00018759329088661794,Sema4a,Plxna2,Sema4a::Plxna2
5911,Mesothelial_expanding,cancer_non_expanding,0.0001871963493259581,Efna5,Epha7,Efna5::Epha7
5912,Mesothelial_expanding,AT2_expanding,0.00018717435965949765,Tnc,Itga9,Tnc::Itga9
5913,cancer_non_expanding,Pericyte_expanding,0.00018713123441715056,Lamc1,Itga1,Lamc1::Itga1
5914,myCAF_non_expanding,cancer_expanding,0.00018710671423733579,Thbs1,Sdc1,Thbs1::Sdc1
5915,cancer_non_expanding,Endothelial_non_expanding,0.0001869626389224426,Angpt2,Tek,Angpt2::Tek
5916,myCAF_non_expanding,iCAF_expanding,0.00018695677374838717,Lama2,Itgb1,Lama2::Itgb1
5917,Mesothelial_expanding,iCAF_expanding,0.00018692547690927358,Tnc,Itgb1,Tnc::Itgb1
5918,cancer_expanding,Pericyte_expanding,0.000186910232551414,Col4a4,Itga1,Col4a4::Itga1
5919,Mac_expanding,cancer_expanding,0.00018675520594758357,Col4a1,Itgav,Col4a1::Itgav
5920,Mac_expanding,Mac_expanding,0.00018667171560726292,Lpar3,Adgre5,Lpar3::Adgre5
5921,cancer_expanding,myCAF_expanding,0.0001865917517577871,Lamb1,Itgb1,Lamb1::Itgb1
5922,AT2_non_expanding,cancer_non_expanding,0.00018658842771474612,Lamc1,Itga6,Lamc1::Itga6
5923,myCAF_expanding,iCAF_expanding,0.0001865448305610186,Igf1,Igf1r,Igf1::Igf1r
5924,myCAF_expanding,Mesothelial_non_expanding,0.00018639984934505044,Col6a3,Sdc4,Col6a3::Sdc4
5925,MonoMac_non_expanding,cancer_non_expanding,0.0001863802900752613,Nampt,Itgb1,Nampt::Itgb1
5926,Mesothelial_expanding,AT2_non_expanding,0.00018635330853474782,Col6a3,Itga9,Col6a3::Itga9
5927,Mac_non_expanding,cancer_non_expanding,0.00018628544289285958,Angptl1,Itgb1,Angptl1::Itgb1
5928,Endothelial_expanding,Mesothelial_non_expanding,0.00018626612607576038,Tgfb2,Tgfbr2,Tgfb2::Tgfbr2
5929,myCAF_expanding,Mesothelial_non_expanding,0.00018614808666987597,Thbs2,Cd47,Thbs2::Cd47
5930,Mac_non_expanding,Mac_non_expanding,0.0001861298844059389,Lamb3,Itga2,Lamb3::Itga2
5931,iCAF_non_expanding,cancer_expanding,0.00018610605207194347,Thbs2,Sdc1,Thbs2::Sdc1
5932,AT2_non_expanding,Club cell_non_expanding,0.00018605943674076503,Slc18a2,Adrb2,Slc18a2::Adrb2
5933,AT2_expanding,AT2_non_expanding,0.00018603879534021718,Lamc2,Itgav,Lamc2::Itgav
5934,Mesothelial_expanding,cancer_expanding,0.00018602895354575446,Col1a2,Itga9,Col1a2::Itga9
5935,Mac_expanding,Mac_non_expanding,0.0001859680147524592,Lamc1,Cd44,Lamc1::Cd44
5936,AT2_non_expanding,AT2_non_expanding,0.0001859572225233494,Col4a4,Cd44,Col4a4::Cd44
5937,Mesothelial_non_expanding,Endothelial_expanding,0.0001859380626903941,Vegfc,Flt4,Vegfc::Flt4
5938,cancer_expanding,Club cell_expanding,0.00018592881870431246,Fn1,Itgb3,Fn1::Itgb3
5939,iCAF_non_expanding,myCAF_non_expanding,0.0001858468014987486,Col1a1,Itgav,Col1a1::Itgav
5940,myCAF_expanding,Mac_expanding,0.00018583235837853212,Lamb1,Cd44,Lamb1::Cd44
5941,Mac_non_expanding,AT2_expanding,0.00018580993204993172,Fgf1,Fgfr2,Fgf1::Fgfr2
5942,Alveolar Macrophage_non_expanding,Mac_expanding,0.00018569795304971583,Ubash3b,Esr1,Ubash3b::Esr1
5943,Ciliated cell_non_expanding,cancer_non_expanding,0.0001856911562808682,Aldh1a1,Rara,Aldh1a1::Rara
5944,Endothelial_expanding,Endothelial_expanding,0.00018559404136051213,Inhbb,Acvr2a,Inhbb::Acvr2a
5945,AT2_non_expanding,Alveolar Macrophage_non_expanding,0.00018551317462425334,Col4a2,Cd44,Col4a2::Cd44
5946,AT2_expanding,iCAF_expanding,0.0001854275051763756,Col6a2,Itgb8,Col6a2::Itgb8
5947,cancer_expanding,cancer_non_expanding,0.00018542228148589826,Wnt7b,Lrp6,Wnt7b::Lrp6
5948,Mac_non_expanding,Mac_non_expanding,0.00018537263225440579,Col4a1,Adgrg6,Col4a1::Adgrg6
5949,cancer_non_expanding,iCAF_expanding,0.000185273774009031,Slit2,Robo1,Slit2::Robo1
5950,Pecam1+ Mac_expanding,AT2_expanding,0.00018520731521528655,Sema6b,Plxna2,Sema6b::Plxna2
5951,Mac_expanding,cancer_expanding,0.00018518661026600805,Lama5,Itgav,Lama5::Itgav
5952,cancer_non_expanding,AT2_non_expanding,0.00018503216407875832,Sema4d,Plxnb2,Sema4d::Plxnb2
5953,Mesothelial_expanding,AT2_non_expanding,0.00018484447509606382,Fn1,Itgb6,Fn1::Itgb6
5954,cancer_expanding,iCAF_non_expanding,0.00018447490428014077,Fn1,Itgb8,Fn1::Itgb8
5955,Club cell_expanding,cancer_expanding,0.0001844603005280671,Tnr,Itgb1,Tnr::Itgb1
5956,Mac_expanding,cancer_expanding,0.00018445321609237485,Tenm4,Adgrl1,Tenm4::Adgrl1
5957,iCAF_non_expanding,myCAF_non_expanding,0.0001842479886541318,Col1a1,Itgb1,Col1a1::Itgb1
5958,cancer_non_expanding,Mac_expanding,0.00018418312210822965,Tnxb,Itga9,Tnxb::Itga9
5959,Endothelial_expanding,cancer_non_expanding,0.00018417662503564843,App,Sorl1,App::Sorl1
5960,cancer_non_expanding,myCAF_expanding,0.00018415178934207997,Bmp4,Bmpr1b,Bmp4::Bmpr1b
5961,cancer_expanding,Pericyte_expanding,0.00018410802751216517,Col4a2,Gp6,Col4a2::Gp6
5962,Mac_expanding,cancer_expanding,0.0001840792240083831,Col4a2,Sdc4,Col4a2::Sdc4
5963,cancer_expanding,Mesothelial_expanding,0.00018403136405111524,Bmp7,Bmpr1a,Bmp7::Bmpr1a
5964,cancer_non_expanding,cancer_expanding,0.00018400433365413393,Lama5,Itga1,Lama5::Itga1
5965,Mac_non_expanding,Pericyte_expanding,0.00018392219479499797,Dlk1,Notch4,Dlk1::Notch4
5966,cancer_non_expanding,cancer_non_expanding,0.0001837475056965242,Lamc1,Itga3,Lamc1::Itga3
5967,cancer_non_expanding,cancer_expanding,0.00018373989529674045,Nrg1,Itgav,Nrg1::Itgav
5968,cancer_expanding,Mac_expanding,0.00018369504243725152,Col6a1,Itgav,Col6a1::Itgav
5969,cancer_expanding,iCAF_expanding,0.00018356236685378334,Col4a2,Itgb8,Col4a2::Itgb8
5970,iCAF_expanding,myCAF_expanding,0.00018342670700724936,Igf1,Igf1r,Igf1::Igf1r
5971,Mac_non_expanding,cancer_expanding,0.0001834246797208666,Col4a5,Itgav,Col4a5::Itgav
5972,cancer_expanding,cancer_expanding,0.00018309601590825672,Angptl3,Itgb3,Angptl3::Itgb3
5973,Endothelial_non_expanding,iCAF_expanding,0.0001828729502057286,Gls,Gria3,Gls::Gria3
5974,Mac_expanding,myCAF_non_expanding,0.00018282545370513128,Sema4a,Nrp1,Sema4a::Nrp1
5975,cancer_non_expanding,Mac_expanding,0.0001827340273392865,Col4a3,Cd44,Col4a3::Cd44
5976,Mesothelial_non_expanding,Mesothelial_expanding,0.00018263626512112855,Col4a5,Itgb8,Col4a5::Itgb8
5977,Mac_expanding,migDC_expanding,0.00018259441998853988,Raet1e,Klrk1,Raet1e::Klrk1
